"img-link href","list-view-image src","photo-count","list-view-price","list-view-date","list-view-title","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/izmir-menemen-villakent-satilik/villa/139965-76","","51","11.500.000","27-01-2025","","Satılık Villa","3 +
                          1","153 m²","Sıfır Bina","","İzmir / Menemen / Villakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/dost-emlak-139965/ahmet-kilic-3918657","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/4/2/6/1/2/4/badb2a79-97c8-4474-a827-d1c696ac5637.jpg","Whatsapp","Dost Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/6/9/9/3/1/fcc5c07a-43a9-42c0-86df-1bdaf2d54ae9.jpg"
"https://www.hepsiemlak.com/izmir-seferihisar-mersin-alani-satilik/yazlik/85304-781","","37","18.700.000","27-01-2025","","Satılık Yazlık","3 +
                          1","210 m²","Sıfır Bina","Villa Katı","İzmir / Seferihisar / Mersin Alanı Mah.","https://www.hepsiemlak.com/emlak-ofisi/ikizler-emlak-85304","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/2/1/1/6/6/3/1d182668-793d-47e3-8284-e0ef4e3ead14.jpg","Whatsapp","İkizler Emlak",""
"https://www.hepsiemlak.com/izmir-bornova-ergene-satilik/daire/97779-1089","","32","4.950.000","27-01-2025","","Satılık Daire","3 +
                          1","130 m²","35
                        Yaşında","1. Kat","İzmir / Bornova / Ergene Mah.","https://www.hepsiemlak.com/emlak-ofisi/ant-emlak-97779","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/0/0/0/1/4/4/1f4d84fa-5278-4258-9647-73b348f98db6.jpg","Whatsapp","Ant Emlak",""
"https://www.hepsiemlak.com/izmir-karsiyaka-alaybey-satilik/daire/29342-1963","","32","2.850.000","27-01-2025","","Satılık Daire","2 +
                          1","100 m²","45
                        Yaşında","4. Kat","İzmir / Karşıyaka / Alaybey Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/2/1/5/0/4/4/84afa32f-cffd-45de-9a4e-287fe34fcb26.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-yigitler-satilik/daire/122602-100","","32","3.500.000","27-01-2025","","Satılık Daire","3 +
                          1","110 m²","7
                        Yaşında","Yarı Bodrum","İzmir / Buca / Yiğitler Mah.","https://www.hepsiemlak.com/emlak-ofisi/nadir-emlak-122602","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/2/6/5/4/0/4/1727198328-471657-40456216.jpeg","Whatsapp","Nadir Emlak",""
"https://www.hepsiemlak.com/izmir-cigli-ugur-mumcu-satilik/daire/44353-1188","","27","4.250.000","27-01-2025","","Satılık Daire","3 +
                          1","135 m²","5
                        Yaşında","6. Kat","İzmir / Çiğli / Uğur Mumcu Mah.","https://www.hepsiemlak.com/emlak-ofisi/rodi-emlak-44353","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/0/5/2/7/3/4/d56b4611-884e-49f8-a524-9ca6c2614c21.jpeg","Whatsapp","Rodi Emlak",""
"https://www.hepsiemlak.com/izmir-odemis-ataturk-satilik/daire/133481-122","","13","2.750.000","27-01-2025","","Satılık Daire","2 +
                          1","105 m²","17
                        Yaşında","Ara Kat","İzmir / Ödemiş / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/duha-yapi-ve-gayrimenkul-133481","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/5/2/8/0/4/4/b018aa7e-c516-4567-a01a-18bd2ff3871e.jpg","Whatsapp","Duha Yapı Ve Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-menemen-inonu-satilik/daire/27991-1118","","20","2.950.000","27-01-2025","","Satılık Daire","2 +
                          1","100 m²","5
                        Yaşında","3. Kat","İzmir / Menemen / İnönü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/5/0/0/1/4/4/0b5ea8f9-51cd-4472-813e-6fda8cace1c6.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-ferahli-satilik/mustakil-ev/83461-599","","15","2.750.000","27-01-2025","","Satılık Müstakil Ev","2 +
                          1","110 m²","26
                        Yaşında","Bahçe Katı","İzmir / Konak / Ferahlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/5/0/0/1/4/4/4c6b69cb-0dd7-46f4-8d57-bc96bb2dcfa6.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-dikili-gazipasa-satilik/daire/57701-3037","","36","3.250.000","27-01-2025","","Satılık Daire","2 +
                          1","65 m²","2
                        Yaşında","2. Kat","İzmir / Dikili / Gazipaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/dikili-guven-emlak-57701","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/4/0/0/1/4/4/9f90f349-ac77-4984-9586-d46d2c578fab.jpg","Whatsapp","Dikili Güven Emlak",""
"https://www.hepsiemlak.com/izmir-cesme-ilica-satilik/villa/38648-3264","","31","23.500.000","27-01-2025","","Satılık Villa","3 +
                          1","140 m²","28
                        Yaşında","","İzmir / Çeşme / Ilıca Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-zeytin-38648","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/2/0/0/1/4/4/6e2b1f4a-c3ce-4136-9c84-ae444854815d.jpg","Whatsapp","Remax Zeytin",""
"https://www.hepsiemlak.com/izmir-torbali-ataturk-satilik/daire/150386-23","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/2/0/0/1/4/4/1737964214611-44100277.jpg","35","2.450.000","27-01-2025","","Satılık Daire","2 +
                          1","100 m²","Sıfır Bina","2. Kat","İzmir / Torbalı / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/tekdemir-emlak-150386","","Whatsapp","Tekdemir Emlak",""
"https://www.hepsiemlak.com/izmir-bergama-fatih-satilik/daire/136720-166","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/3/0/0/1/4/4/d0421abc-8ce0-4d36-91fa-d3baa27e884f.jpg","17","3.250.000","27-01-2025","","Satılık Daire","5 +
                          1","240 m²","31
                        Yaşında","5. Kat","İzmir / Bergama / Fatih Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-satilik/daire/49204-1742","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/2/0/0/1/4/4/1c8d1629-0d6f-4563-8ca7-6c6218c03f42.jpg","60","6.950.000","27-01-2025","","Satılık Daire","3 +
                          1","208 m²","15
                        Yaşında","2. Kat","İzmir / Karşıyaka / Şemikler Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-ismet-inonu-satilik/daire/98229-586","","28","2.900.000","27-01-2025","","Satılık Daire","3 +
                          1","130 m²","4
                        Yaşında","Yüksek Giriş","İzmir / Menemen / İsmet İnönü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/7/0/9/5/1/4/1cb4527f-fd39-4877-b675-657cf7fbc5e3.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-narlidere-2-inonu-satilik/daire/10374-3054","","28","6.950.000","27-01-2025","","Satılık Daire","3 +
                          1","161 m²","12
                        Yaşında","2. Kat","İzmir / Narlıdere / 2. İnönü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/6/8/9/3/6/5/1/3/55f930c0-9e45-4965-b17a-4d4240b9be97.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-urla-zeytinler-satilik/mustakil-ev/14487-1283","","24","5.000.000","27-01-2025","","Satılık Müstakil Ev","2 +
                          1","90 m²","2
                        Yaşında","","İzmir / Urla / Zeytinler Mah.","https://www.hepsiemlak.com/emlak-ofisi/cb-ares-gayrimenkul-real-estate-14487","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/2/9/7/0/4/4/db8a0ea4-a23f-4e20-9438-5f6fe8bab17e.jpg","Whatsapp","Cb Ares Gayrimenkul - Real Estate","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/izmir-bornova-erzene-satilik/daire/90799-662","","24","6.500.000","27-01-2025","","Satılık Daire","3 +
                          1","170 m²","30
                        Yaşında","6. Kat","İzmir / Bornova / Erzene Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/3/8/4/8/3/4/1734424408246-43848349.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-doganay-satilik/daire/136408-552","","60","2.600.000","27-01-2025","","Satılık Daire","2 +
                          1","90 m²","30
                        Yaşında","1. Kat","İzmir / Karabağlar / Doğanay Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/3/3/3/9/3/4/98ab13d0-0da9-442d-b566-ac5cf8bf5a8b.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-menderes-satilik/daire/143815-223","","36","3.650.000","27-01-2025","","Satılık Daire","2 +
                          1","86 m²","Sıfır Bina","3. Kat","İzmir / Buca / Menderes Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-jasse-143815","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/6/4/3/8/3/4/24353cec-b665-44e3-8009-4ef527f74e81.jpg","Whatsapp","Coldwell Banker Jasse",""
"https://www.hepsiemlak.com/izmir-selcuk-ataturk-satilik/daire/132456-1152","","60","5.500.000","27-01-2025","","Satılık Daire","4 +
                          1","180 m²","19
                        Yaşında","4. Kat","İzmir / Selçuk / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/armina-group-gayrimenkul-danismanligi-132456","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/6/7/6/5/3/4/89a83784-9330-448c-b0f1-5d07e917802c.jpg","Whatsapp","Armina Group Gayrimenkul Danışmanlığı",""
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-satilik/daire/148878-4","","31","9.250.000","27-01-2025","","Satılık Daire","2 +
                          1","115 m²","Sıfır Bina","3. Kat","İzmir / Bornova / Kazımdirik Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-storm-alsancak-148878","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/9/9/1/3/3/4/93699866-3aa4-416b-a868-22a313bf7076.jpeg","Whatsapp","Coldwell Banker Storm Alsancak",""
"https://www.hepsiemlak.com/izmir-urla-sirinkent-satilik/villa/142245-74","","35","14.000.000","27-01-2025","","Satılık Villa","5 +
                          1","260 m²","26
                        Yaşında","Bahçe Katı","İzmir / Urla / Şirinkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/kayikhane-gayrimenkul-142245","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/1/0/5/9/2/4/9c159b52-e2e7-48a4-a626-0d89de41ffdc.jpeg","Whatsapp","Kayıkhane Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-menderes-golcukler-satilik/villa/103687-190","","38","17.500.000","27-01-2025","","Satılık Villa","4 +
                          1","350 m²","Sıfır Bina","","İzmir / Menderes / Gölcükler Mah.","https://www.hepsiemlak.com/emlak-ofisi/larin-gayrimenkul-103687","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/3/8/5/8/2/4/d589ed7f-818d-4a20-933e-8f5117a4ec4e.jpeg","Whatsapp","Larin Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-dikili-salimbey-satilik/daire/131666-246","","44","6.000.000","27-01-2025","","Satılık Daire","3 +
                          1","170 m²","3
                        Yaşında","Giriş Katı","İzmir / Dikili / Salimbey Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/4/4/5/5/2/4/1714236002258-42554451.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-villakent-satilik/villa/54684-3295","","36","10.660.000","27-01-2025","","Satılık Villa","3 +
                          1","151 m²","Sıfır Bina","","İzmir / Menemen / Villakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-altunsu-54684","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/0/6/7/3/2/4/89b817a7-dbe6-4c03-9bb1-5f4be9853a05.jpeg","Whatsapp","Startkey Altunsu",""
"https://www.hepsiemlak.com/izmir-bergama-gazipasa-satilik/mustakil-ev/130998-129","","15","1.850.000","27-01-2025","","Satılık Müstakil Ev","5 +
                          1","223 m²","30
                        Yaşında","","İzmir / Bergama / Gazipaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/7/1/5/3/2/4/1710341620079-42351788.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-satilik/daire/31745-20811","","47","21.000.000","27-01-2025","","Satılık Daire","3 +
                          1","110 m²","50
                        Yaşında","2. Kat","İzmir / Karşıyaka / Bostanlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/7/3/7/2/2/4/0491e8ab-5530-4131-ae6b-785f9826c6df.jpg","Whatsapp","Kw Alesta-viya-orsa 5",""
"https://www.hepsiemlak.com/izmir-karabaglar-esentepe-satilik/daire/77409-678","","50","4.500.000","27-01-2025","","Satılık Daire","3 +
                          1","150 m²","25
                        Yaşında","2. Kat","İzmir / Karabağlar / Esentepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/6/9/3/0/2/4/12d08adf-21cf-4ef1-a11d-eb423629c668.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-seferihisar-cumhuriyet-satilik/mustakil-ev/85304-1490","","34","8.750.000","27-01-2025","","Satılık Müstakil Ev","21 +
                          1","210 m²","2
                        Yaşında","","İzmir / Seferihisar / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/ikizler-emlak-85304","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/5/0/1/0/3/4/1721570319-1391249-43010594.jpeg","Whatsapp","İkizler Emlak",""
"https://www.hepsiemlak.com/izmir-dikili-candarli-satilik/daire/84782-812","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/7/3/8/6/3/4/1731300222064-43683728.jpg","22","3.600.000","27-01-2025","","Satılık Daire","2 +
                          1","70 m²","4
                        Yaşında","3. Kat","İzmir / Dikili / Çandarlı Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-balcova-egitim-satilik/daire/6945-1081","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/3/1/3/9/3/4/64d0b95d-aa18-4be3-a614-349daddc7319.jpg","21","3.150.000","27-01-2025","","Satılık Daire","2 +
                          1","100 m²","30
                        Yaşında","1. Kat","İzmir / Balçova / Eğitim Mah.","","","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-seferihisar-ataturk-satilik/villa/123774-518","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/0/8/2/0/4/4/1736671912-03906-44028034.jpeg","32","8.750.000","27-01-2025","","Satılık Villa","3 +
                          2","160 m²","Sıfır Bina","","İzmir / Seferihisar / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/marmara-emlak-123774","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/7/3/2/1/3f2d8927-fe57-4e25-bc2b-396fa6872361.jpg","Whatsapp","Marmara Emlak",""
"https://www.hepsiemlak.com/izmir-cigli-atasehir-satilik/daire/60491-152","","19","4.850.000","27-01-2025","","Satılık Daire","3 +
                          1","120 m²","10
                        Yaşında","3. Kat","İzmir / Çiğli / Ataşehir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/0/7/3/2/8/2/de06ebf9-0129-4a9d-b967-23ec4027ccfa.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bayrakli-tepekule-satilik/daire/39049-1007","","18","3.050.000","27-01-2025","","Satılık Daire","2 +
                          1","90 m²","22
                        Yaşında","2. Kat","İzmir / Bayraklı / Tepekule Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/0/0/6/4/3/4/8f840ef9-a4ca-404f-9d45-2bdeb78d917b.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-odemis-anafartalar-satilik/daire/133481-109","","12","4.500.000","27-01-2025","","Satılık Daire","2 +
                          1","140 m²","5
                        Yaşında","Ara Kat","İzmir / Ödemiş / Anafartalar Mah.","https://www.hepsiemlak.com/emlak-ofisi/duha-yapi-ve-gayrimenkul-133481","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/1/6/3/0/4/4/ea8d4cda-49ce-4243-9888-0777cefcb759.jpg","Whatsapp","Duha Yapı Ve Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-buca-menderes-satilik/daire/143815-218","","34","4.500.000","27-01-2025","","Satılık Daire","2 +
                          1","86 m²","Sıfır Bina","1. Kat","İzmir / Buca / Menderes Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-jasse-143815","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/5/7/1/8/3/4/20e4eb44-63f1-4afc-bd98-3238b03b208f.jpg","Whatsapp","Coldwell Banker Jasse",""
"https://www.hepsiemlak.com/izmir-buca-menderes-satilik/daire/136408-424","","60","6.800.000","27-01-2025","","Satılık Daire","3 +
                          1","170 m²","14
                        Yaşında","2. Kat","İzmir / Buca / Menderes Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/8/5/9/9/2/4/0b1b6747-2892-4b91-8ec9-dad0874ea4c0.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-urla-guvendik-satilik/villa/142245-45","","47","13.500.000","27-01-2025","","Satılık Villa","4 +
                          2","168 m²","20
                        Yaşında","","İzmir / Urla / Güvendik Mah.","https://www.hepsiemlak.com/emlak-ofisi/kayikhane-gayrimenkul-142245","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/0/4/0/8/2/4/65f59fbe-482e-4a6d-813a-ff7c40b5c984.jpg","Whatsapp","Kayıkhane Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-selcuk-zafer-satilik/daire/132456-970","","24","3.500.000","27-01-2025","","Satılık Daire","3 +
                          1","145 m²","10
                        Yaşında","Yüksek Giriş","İzmir / Selçuk / Zafer Mah.","https://www.hepsiemlak.com/emlak-ofisi/armina-group-gayrimenkul-danismanligi-132456","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/1/6/0/6/2/4/560f086f-366c-4b08-91ec-1172bb2928c7.jpg","Whatsapp","Armina Group Gayrimenkul Danışmanlığı",""
"https://www.hepsiemlak.com/izmir-bergama-selcuk-satilik/mustakil-ev/130998-105","","19","5.050.000","27-01-2025","","Satılık Müstakil Ev","7 +
                          2","223 m²","100
                        Yaşında","","İzmir / Bergama / Selçuk Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/8/5/4/1/1/4/1689938884911-41145817.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-seferihisar-payamli-satilik/villa/85304-1479","","33","7.000.000","27-01-2025","","Satılık Villa","2 +
                          1","170 m²","Sıfır Bina","","İzmir / Seferihisar / Payamlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/ikizler-emlak-85304","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/0/1/9/7/2/4/6db1092b-86e2-481b-81f5-838114aeb74e.jpg","Whatsapp","İkizler Emlak",""
"https://www.hepsiemlak.com/izmir-dikili-salimbey-satilik/daire/131666-238","","14","2.750.000","27-01-2025","","Satılık Daire","2 +
                          1","80 m²","5
                        Yaşında","Giriş Katı","İzmir / Dikili / Salimbey Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/7/0/4/5/2/4/1714033462536-42540751.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-satilik/daire/71862-1659","","20","2.450.000","27-01-2025","","Satılık Daire","1 +
                          1","55 m²","5
                        Yaşında","Yüksek Giriş","İzmir / Karşıyaka / Şemikler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/0/6/9/0/4/4/1737828881-148757-44096021.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-villakent-satilik/daire/54684-3201","","29","4.210.000","27-01-2025","","Satılık Daire","1 +
                          1","56 m²","Sıfır Bina","Bahçe Katı","İzmir / Menemen / Villakent Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-altunsu-54684","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/2/5/4/9/1/4/6658e3ea-a606-4385-a007-0aa76725dc13.jpg","Whatsapp","Startkey Altunsu",""
"https://www.hepsiemlak.com/izmir-urla-guvendik-satilik/villa/145071-56","","35","16.750.000","27-01-2025","","Satılık Villa","3 +
                          2","150 m²","16
                        Yaşında","Bahçe Katı","İzmir / Urla / Güvendik Mah.","https://www.hepsiemlak.com/emlak-ofisi/golden-life-gayrimenkul-145071","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/0/0/0/1/4/4/60fdbfb0-4d91-443b-b1da-457906761581.jpeg","Whatsapp","Golden Life Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-cesme-sifne-satilik/villa/148194-66","","33","14.500.000","27-01-2025","","Satılık Villa","4 +
                          1","185 m²","11
                        Yaşında","Bahçe Katı","İzmir / Çeşme / Şifne Mah.","https://www.hepsiemlak.com/emlak-ofisi/ezel-emlak-148194","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/9/9/9/0/4/4/39e1a996-0671-49c7-9b42-361f5ad23595.jpeg","Whatsapp","Ezel Emlak",""
